# Time	(6PGD).Flux	(ALD).Flux	(CAT).Flux	(FBPase).Flux	(G6PD).Flux	(GAPD).Flux	(GLCin).Flux	(GLase).Flux	(GPx).Flux	(GR).Flux	(H2O2diff).Flux	(HK).Flux	(NHN).Flux	(NNH).Flux	(PFK).Flux	(PGI).Flux	(PRPPs).Flux	(RPE).Flux	(RPI).Flux	(TKT2).Flux	(TLD).Flux	(TPI).Flux	(TkT1).Flux
67.5172	38.3431	7.80012	2.9046	172.581	39.524	19.0287	40	39.5235	173.414	173.479	176.287	39.9999	0.404281	96.0247	180.593	0.465473	25.6429	8.16573	29.8373	3.77693	3.77443	7.78231	3.77958
67.5472	38.3441	7.80014	2.90452	172.59	39.5242	19.0297	40	39.5237	173.414	173.48	176.287	39.9999	0.404295	96.0237	180.603	0.465148	25.6448	8.16538	29.8389	3.77651	3.77445	7.78267	3.7796
67.5772	38.3452	7.80054	2.90444	172.599	39.5244	19.0306	40	39.5238	173.414	173.48	176.287	39.9999	0.40431	96.0226	180.61	0.465183	25.6466	8.16502	29.8405	3.77698	3.77448	7.78279	3.77963
67.6072	38.3462	7.80056	2.90436	172.607	39.5245	19.0316	40	39.524	173.414	173.48	176.287	39.9999	0.404324	96.0216	180.62	0.464859	25.6485	8.16467	29.8421	3.77656	3.7745	7.78314	3.77965
67.6372	38.3472	7.80097	2.90427	172.616	39.5247	19.0326	40	39.5241	173.414	173.48	176.288	39.9999	0.404338	96.0206	180.628	0.464894	25.6503	8.16431	29.8437	3.77702	3.77453	7.78326	3.77968
67.6672	38.3482	7.80098	2.90419	172.625	39.5248	19.0335	40	39.5243	173.415	173.48	176.288	39.9999	0.404353	96.0195	180.638	0.464571	25.6522	8.16396	29.8453	3.7766	3.77456	7.78362	3.7797
67.6972	38.3492	7.80139	2.90411	172.633	39.525	19.0345	40	39.5245	173.415	173.48	176.288	39.9999	0.404367	96.0185	180.645	0.464607	25.654	8.16361	29.8469	3.77707	3.77458	7.78373	3.77972
67.7273	38.3502	7.80141	2.90403	172.642	39.5251	19.0354	40	39.5246	173.415	173.48	176.288	39.9999	0.404381	96.0175	180.655	0.464285	25.6559	8.16326	29.8485	3.77665	3.77461	7.78409	3.77975
67.7573	38.3513	7.80181	2.90395	172.651	39.5253	19.0364	40	39.5248	173.415	173.481	176.288	39.9999	0.404396	96.0165	180.662	0.464321	25.6577	8.1629	29.8501	3.77712	3.77464	7.78421	3.77977
67.7873	38.3523	7.80183	2.90387	172.659	39.5254	19.0373	40	39.5249	173.416	173.481	176.289	39.9999	0.40441	96.0155	180.672	0.464	25.6595	8.16255	29.8516	3.7767	3.77466	7.78456	3.77979
67.8173	38.3533	7.80223	2.90378	172.668	39.5256	19.0382	40	39.5251	173.416	173.481	176.289	39.9999	0.404424	96.0144	180.679	0.464037	25.6614	8.1622	29.8532	3.77717	3.77469	7.78468	3.77982
67.8473	38.3543	7.80225	2.9037	172.676	39.5258	19.0392	40	39.5252	173.416	173.481	176.289	39.9999	0.404439	96.0134	180.689	0.463717	25.6632	8.16185	29.8548	3.77675	3.77471	7.78503	3.77984
67.8773	38.3553	7.80265	2.90362	172.685	39.5259	19.0401	40	39.5254	173.416	173.481	176.289	39.9999	0.404453	96.0124	180.696	0.463754	25.665	8.16149	29.8564	3.77722	3.77474	7.78515	3.77987
67.9073	38.3563	7.80267	2.90354	172.694	39.5261	19.0411	40	39.5255	173.416	173.481	176.289	39.9999	0.404467	96.0114	180.706	0.463435	25.6669	8.16114	29.858	3.7768	3.77477	7.7855	3.77989
67.9373	38.3573	7.80307	2.90346	172.702	39.5262	19.042	40	39.5257	173.417	173.481	176.289	39.9999	0.404481	96.0104	180.713	0.463473	25.6687	8.16079	29.8596	3.77727	3.77479	7.78562	3.77991
67.9672	38.3583	7.80309	2.90338	172.711	39.5264	19.043	40	39.5259	173.417	173.482	176.29	39.9999	0.404496	96.0093	180.723	0.463154	25.6705	8.16044	29.8612	3.77685	3.77482	7.78597	3.77994
67.9972	38.3593	7.80349	2.9033	172.719	39.5265	19.0439	40	39.526	173.417	173.482	176.29	39.9999	0.40451	96.0083	180.73	0.463192	25.6724	8.16009	29.8627	3.77731	3.77484	7.78608	3.77996
68.0272	38.3603	7.8035	2.90322	172.728	39.5267	19.0448	40	39.5262	173.417	173.482	176.29	39.9999	0.404524	96.0073	180.74	0.462875	25.6742	8.15974	29.8643	3.77689	3.77487	7.78643	3.77998
68.0572	38.3613	7.80391	2.90314	172.736	39.5268	19.0458	40	39.5263	173.418	173.482	176.29	39.9999	0.404538	96.0063	180.747	0.462914	25.676	8.15939	29.8659	3.77736	3.77489	7.78655	3.78001
68.0872	38.3624	7.80392	2.90306	172.745	39.527	19.0467	40	39.5265	173.418	173.482	176.29	39.9999	0.404552	96.0053	180.757	0.462597	25.6778	8.15904	29.8675	3.77694	3.77492	7.7869	3.78003
68.1172	38.3634	7.80432	2.90298	172.754	39.5271	19.0476	40	39.5266	173.418	173.482	176.291	39.9999	0.404566	96.0043	180.764	0.462636	25.6796	8.15869	29.869	3.77741	3.77495	7.78702	3.78005
68.1472	38.3644	7.80434	2.9029	172.762	39.5273	19.0486	40	39.5268	173.418	173.482	176.291	39.9999	0.40458	96.0033	180.774	0.46232	25.6815	8.15834	29.8706	3.77699	3.77497	7.78737	3.78008
68.1772	38.3654	7.80474	2.90282	172.77	39.5274	19.0495	40	39.5269	173.418	173.483	176.291	39.9999	0.404594	96.0023	180.781	0.46236	25.6833	8.15799	29.8722	3.77746	3.775	7.78748	3.7801
68.2072	38.3664	7.80475	2.90274	172.779	39.5276	19.0504	40	39.5271	173.419	173.483	176.291	39.9999	0.404609	96.0013	180.79	0.462045	25.6851	8.15764	29.8738	3.77704	3.77502	7.78783	3.78012
68.2371	38.3674	7.80515	2.90266	172.787	39.5277	19.0513	40	39.5272	173.419	173.483	176.291	39.9999	0.404623	96.0003	180.797	0.462085	25.6869	8.15729	29.8753	3.77751	3.77505	7.78795	3.78015
68.2671	38.3684	7.80517	2.90258	172.796	39.5279	19.0523	40	39.5274	173.419	173.483	176.291	39.9999	0.404637	95.9993	180.807	0.461771	25.6887	8.15694	29.8769	3.77709	3.77507	7.78829	3.78017
68.2971	38.3693	7.80557	2.9025	172.804	39.528	19.0532	40	39.5275	173.419	173.483	176.292	39.9999	0.404651	95.9983	180.814	0.461812	25.6905	8.15659	29.8785	3.77755	3.7751	7.78841	3.78019
68.3271	38.3703	7.80558	2.90242	172.813	39.5282	19.0541	40	39.5277	173.42	173.483	176.292	39.9999	0.404665	95.9973	180.824	0.461498	25.6923	8.15625	29.88	3.77713	3.77513	7.78876	3.78021
68.3571	38.3713	7.80598	2.90234	172.821	39.5283	19.055	40	39.5278	173.42	173.483	176.292	39.9999	0.404679	95.9963	180.831	0.46154	25.6941	8.1559	29.8816	3.7776	3.77515	7.78887	3.78024
68.387	38.3723	7.80599	2.90226	172.829	39.5285	19.056	40	39.528	173.42	173.484	176.292	39.9999	0.404693	95.9953	180.84	0.461227	25.696	8.15555	29.8831	3.77718	3.77518	7.78922	3.78026
68.417	38.3733	7.80639	2.90218	172.838	39.5286	19.0569	40	39.5281	173.42	173.484	176.292	39.9999	0.404706	95.9943	180.847	0.461269	25.6978	8.1552	29.8847	3.77765	3.7752	7.78933	3.78028
68.447	38.3743	7.80641	2.9021	172.846	39.5288	19.0578	40	39.5283	173.42	173.484	176.293	39.9999	0.40472	95.9933	180.857	0.460957	25.6996	8.15486	29.8863	3.77723	3.77523	7.78968	3.78031
68.477	38.3753	7.8068	2.90202	172.855	39.5289	19.0587	40	39.5284	173.421	173.484	176.293	39.9999	0.404734	95.9923	180.864	0.461	25.7014	8.15451	29.8878	3.7777	3.77525	7.78979	3.78033
68.507	38.3763	7.80682	2.90194	172.863	39.5291	19.0596	40	39.5286	173.421	173.484	176.293	39.9999	0.404748	95.9913	180.874	0.460688	25.7032	8.15416	29.8894	3.77727	3.77528	7.79014	3.78035
68.5369	38.3773	7.80722	2.90186	172.871	39.5292	19.0605	40	39.5287	173.421	173.484	176.293	39.9999	0.404762	95.9903	180.88	0.460732	25.705	8.15382	29.8909	3.77774	3.7753	7.79025	3.78038
68.5669	38.3783	7.80723	2.90179	172.88	39.5294	19.0615	40	39.5289	173.421	173.484	176.293	39.9999	0.404776	95.9893	180.89	0.460421	25.7068	8.15347	29.8925	3.77732	3.77533	7.7906	3.7804
68.5969	38.3793	7.80763	2.90171	172.888	39.5295	19.0624	40	39.529	173.422	173.484	176.293	39.9999	0.40479	95.9883	180.897	0.460465	25.7086	8.15312	29.894	3.77779	3.77535	7.79071	3.78042
68.6268	38.3802	7.80764	2.90163	172.896	39.5296	19.0633	40	39.5292	173.422	173.485	176.294	39.9999	0.404804	95.9873	180.907	0.460155	25.7103	8.15278	29.8956	3.77737	3.77538	7.79105	3.78044
68.6568	38.3812	7.80803	2.90155	172.905	39.5298	19.0642	40	39.5293	173.422	173.485	176.294	39.9999	0.404817	95.9863	180.913	0.460199	25.7121	8.15243	29.8971	3.77784	3.7754	7.79117	3.78047
68.6868	38.3822	7.80805	2.90147	172.913	39.5299	19.0651	40	39.5295	173.422	173.485	176.294	39.9999	0.404831	95.9854	180.923	0.45989	25.7139	8.15209	29.8987	3.77742	3.77543	7.79151	3.78049
68.7167	38.3832	7.80844	2.90139	172.921	39.5301	19.066	40	39.5296	173.422	173.485	176.294	39.9999	0.404845	95.9844	180.93	0.459935	25.7157	8.15174	29.9002	3.77788	3.77546	7.79162	3.78051
68.7467	38.3842	7.80845	2.90132	172.929	39.5302	19.0669	40	39.5297	173.423	173.485	176.294	39.9999	0.404859	95.9834	180.939	0.459627	25.7175	8.1514	29.9018	3.77746	3.77548	7.79196	3.78054
68.7767	38.3852	7.80885	2.90124	172.938	39.5304	19.0678	40	39.5299	173.423	173.485	176.295	39.9999	0.404873	95.9824	180.946	0.459672	25.7193	8.15105	29.9033	3.77793	3.77551	7.79208	3.78056
68.8066	38.3861	7.80886	2.90116	172.946	39.5305	19.0687	40	39.53	173.423	173.485	176.295	39.9999	0.404886	95.9814	180.956	0.459365	25.7211	8.15071	29.9049	3.77751	3.77553	7.79242	3.78058
68.8366	38.3871	7.80926	2.90108	172.954	39.5307	19.0696	40	39.5302	173.423	173.486	176.295	39.9999	0.4049	95.9804	180.962	0.459411	25.7229	8.15036	29.9064	3.77798	3.77556	7.79253	3.7806
68.8665	38.3881	7.80927	2.901	172.962	39.5308	19.0705	40	39.5303	173.424	173.486	176.295	39.9999	0.404914	95.9795	180.972	0.459104	25.7246	8.15002	29.9079	3.77756	3.77558	7.79287	3.78063
68.8965	38.3891	7.80966	2.90093	172.97	39.5309	19.0714	40	39.5305	173.424	173.486	176.295	39.9999	0.404927	95.9785	180.979	0.45915	25.7264	8.14968	29.9095	3.77802	3.77561	7.79298	3.78065
68.9265	38.39	7.80967	2.90085	172.979	39.5311	19.0723	40	39.5306	173.424	173.486	176.295	39.9999	0.404941	95.9775	180.988	0.458844	25.7282	8.14933	29.911	3.7776	3.77563	7.79332	3.78067
68.9564	38.391	7.81007	2.90077	172.987	39.5312	19.0732	40	39.5307	173.424	173.486	176.296	39.9999	0.404955	95.9765	180.995	0.458891	25.73	8.14899	29.9125	3.77807	3.77566	7.79344	3.78069
68.9864	38.392	7.81008	2.9007	172.995	39.5314	19.0741	40	39.5309	173.424	173.486	176.296	39.9999	0.404968	95.9756	181.004	0.458586	25.7318	8.14865	29.9141	3.77765	3.77568	7.79378	3.78072
69.0163	38.393	7.81047	2.90062	173.003	39.5315	19.075	40	39.531	173.425	173.486	176.296	39.9999	0.404982	95.9746	181.011	0.458634	25.7335	8.1483	29.9156	3.77812	3.77571	7.79389	3.78074
